edible,bell,smooth,w,t,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,n,m
poisonous,convex,scaly,n,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,n,v,u
poisonous,convex,smooth,w,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,v,u
edible,bell,scaly,y,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,m
edible,flat,fibrous,g,f,n,f,w,b,n,t,e,s,s,w,w,p,w,o,e,n,a,g
edible,bell,smooth,w,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,n,g
edible,convex,smooth,y,t,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,n,g
edible,convex,scaly,n,t,a,f,c,b,p,e,r,s,y,w,w,p,w,o,p,k,y,p
edible,sunken,fibrous,g,f,n,f,c,n,k,e,e,s,s,w,w,p,w,o,p,n,v,u
edible,bell,scaly,y,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,m
edible,bell,smooth,y,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,m
edible,bell,scaly,y,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,m
edible,bell,scaly,w,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,s,g
edible,flat,smooth,n,f,n,f,w,b,k,t,e,s,s,w,w,p,w,o,e,k,a,g
edible,convex,smooth,w,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,g
edible,flat,scaly,y,t,a,f,c,b,w,e,r,s,y,w,w,p,w,o,p,n,s,g
edible,convex,scaly,y,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,n,g
edible,convex,fibrous,g,f,n,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,v,u
edible,flat,fibrous,y,t,l,f,w,n,p,t,b,s,s,w,w,p,w,o,p,n,v,d
edible,bell,scaly,w,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,m
edible,flat,fibrous,y,t,l,f,w,n,w,t,b,s,s,w,w,p,w,o,p,n,v,d
edible,convex,scaly,n,t,a,f,c,b,p,e,r,s,y,w,w,p,w,o,p,k,s,p
edible,bell,smooth,y,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,s,g
edible,flat,smooth,y,t,l,f,w,n,p,t,b,s,s,w,w,p,w,o,p,n,v,d
edible,convex,smooth,w,t,l,f,w,n,n,t,b,s,s,w,w,p,w,o,p,u,v,d
edible,flat,scaly,n,t,l,f,c,b,p,e,r,s,y,w,w,p,w,o,p,n,y,p
poisonous,convex,scaly,n,t,p,f,c,n,w,e,e,s,s,w,w,p,w,o,p,n,v,u
edible,flat,scaly,n,t,a,f,c,b,n,e,r,s,y,w,w,p,w,o,p,n,y,g
edible,convex,smooth,n,f,n,f,w,b,k,t,e,f,s,w,w,p,w,o,e,n,s,g
poisonous,convex,scaly,w,t,p,f,c,n,w,e,e,s,s,w,w,p,w,o,p,k,s,g
edible,flat,fibrous,g,f,n,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,y,u
edible,convex,fibrous,g,f,n,f,w,b,n,t,e,s,s,w,w,p,w,o,e,n,s,g
edible,convex,scaly,y,t,l,f,c,b,w,e,r,s,y,w,w,p,w,o,p,k,s,g
edible,convex,smooth,n,f,n,f,w,b,k,t,e,s,s,w,w,p,w,o,e,k,s,g
edible,bell,smooth,w,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,g
edible,convex,smooth,w,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,s,g
edible,flat,scaly,n,t,l,f,c,b,w,e,r,s,y,w,w,p,w,o,p,k,y,g
edible,sunken,fibrous,n,f,n,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,v,u
edible,convex,fibrous,n,f,n,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,y,u
edible,bell,smooth,w,t,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,s,g
edible,convex,scaly,y,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,g
edible,convex,scaly,y,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,n,m
edible,convex,smooth,n,f,n,f,w,b,n,t,e,s,s,w,w,p,w,o,e,n,a,g
edible,convex,smooth,w,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,g
edible,flat,scaly,n,t,l,f,c,b,p,e,r,s,y,w,w,p,w,o,p,n,s,g
edible,convex,smooth,y,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,n,g
edible,bell,smooth,w,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,g
edible,convex,scaly,w,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,g
edible,convex,fibrous,n,f,n,f,w,b,p,t,e,f,s,w,w,p,w,o,e,k,s,g
edible,bell,smooth,y,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,n,g
edible,flat,scaly,y,t,l,f,c,b,w,e,r,s,y,w,w,p,w,o,p,n,s,g
edible,convex,scaly,y,t,a,f,c,b,n,e,r,s,y,w,w,p,w,o,p,k,y,p
edible,bell,scaly,w,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,g
edible,convex,scaly,y,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,n,m
edible,convex,scaly,y,t,a,f,c,b,w,e,r,s,y,w,w,p,w,o,p,n,y,g
edible,bell,scaly,w,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,m
edible,bell,scaly,w,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,m
edible,convex,smooth,y,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,n,m
edible,convex,smooth,y,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,n,g
edible,sunken,fibrous,g,f,n,f,c,n,g,e,e,s,s,w,w,p,w,o,p,k,y,u
edible,convex,fibrous,w,t,a,f,w,n,w,t,b,s,s,w,w,p,w,o,p,u,v,d
edible,convex,smooth,y,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,n,m
poisonous,convex,scaly,w,t,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,v,u
edible,convex,scaly,y,t,l,f,c,b,p,e,r,s,y,w,w,p,w,o,p,n,s,g
edible,sunken,fibrous,g,f,n,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,y,u
edible,convex,scaly,y,t,l,f,c,b,w,e,r,s,y,w,w,p,w,o,p,k,y,g
edible,convex,smooth,y,t,l,f,w,n,p,t,b,s,s,w,w,p,w,o,p,u,v,d
edible,sunken,fibrous,n,f,n,f,c,n,k,e,e,s,s,w,w,p,w,o,p,n,y,u
poisonous,convex,smooth,w,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,v,g
edible,convex,scaly,w,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,m
poisonous,flat,scaly,n,t,p,f,c,n,p,e,e,s,s,w,w,p,w,o,p,k,v,g
edible,flat,smooth,g,f,n,f,w,b,k,t,e,s,s,w,w,p,w,o,e,n,a,g
edible,convex,smooth,y,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,m
edible,convex,smooth,w,f,n,f,w,b,n,t,e,s,f,w,w,p,w,o,e,k,s,g
edible,bell,smooth,y,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,n,g
edible,flat,fibrous,g,f,n,f,w,b,h,t,e,s,s,w,w,p,w,o,e,n,a,g
edible,convex,smooth,w,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,n,g
edible,bell,smooth,w,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,s,m
edible,bell,smooth,w,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,g
edible,bell,scaly,w,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,m
edible,flat,smooth,w,t,l,f,w,n,w,t,b,s,s,w,w,p,w,o,p,u,v,d
edible,convex,scaly,y,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,m
edible,flat,smooth,w,t,a,f,w,n,p,t,b,s,s,w,w,p,w,o,p,n,v,d
poisonous,convex,scaly,w,t,p,f,c,n,w,e,e,s,s,w,w,p,w,o,p,n,v,u
edible,flat,fibrous,w,t,l,f,w,n,w,t,b,s,s,w,w,p,w,o,p,n,v,d
edible,convex,scaly,y,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,s,g
poisonous,convex,smooth,n,t,p,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,v,g
edible,bell,smooth,y,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,n,g
edible,convex,scaly,n,t,a,f,c,b,w,e,r,s,y,w,w,p,w,o,p,k,y,p
edible,bell,scaly,y,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,n,m
edible,sunken,fibrous,n,f,n,f,c,n,k,e,e,s,s,w,w,p,w,o,p,n,v,u
edible,flat,scaly,n,t,a,f,c,b,w,e,r,s,y,w,w,p,w,o,p,k,y,p
edible,convex,scaly,y,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,n,g
edible,convex,fibrous,g,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,k,s,g
edible,flat,fibrous,w,f,n,f,w,b,k,t,e,s,f,w,w,p,w,o,e,n,a,g
edible,convex,scaly,y,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,n,m
edible,bell,smooth,y,t,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,n,g
edible,bell,scaly,w,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,n,m
edible,convex,scaly,w,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,g
edible,convex,smooth,n,f,n,f,w,b,p,t,e,f,s,w,w,p,w,o,e,n,a,g
edible,convex,scaly,w,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,g
edible,sunken,fibrous,n,f,n,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,v,u
edible,convex,smooth,w,t,a,f,w,n,w,t,b,s,s,w,w,p,w,o,p,u,v,d
edible,convex,scaly,n,t,l,f,c,b,w,e,r,s,y,w,w,p,w,o,p,k,s,g
edible,bell,scaly,y,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,n,g
edible,convex,scaly,w,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,n,g
edible,bell,scaly,w,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,m
edible,bell,smooth,y,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,g
edible,bell,smooth,y,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,m
edible,bell,scaly,y,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,n,g
edible,convex,fibrous,n,f,n,f,c,n,k,e,e,s,s,w,w,p,w,o,p,n,y,u
edible,flat,scaly,n,t,l,f,c,b,n,e,r,s,y,w,w,p,w,o,p,n,y,g
edible,convex,scaly,w,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,g
edible,flat,scaly,y,t,l,f,c,b,w,e,r,s,y,w,w,p,w,o,p,n,y,p
edible,bell,smooth,w,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,g
edible,bell,smooth,w,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,m
edible,convex,scaly,n,t,l,f,c,b,w,e,r,s,y,w,w,p,w,o,p,k,y,g
edible,bell,smooth,w,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,s,g
edible,convex,fibrous,g,f,n,f,c,n,g,e,e,s,s,w,w,p,w,o,p,n,y,u
edible,bell,smooth,y,t,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,g
edible,convex,fibrous,y,t,l,f,w,n,n,t,b,s,s,w,w,p,w,o,p,u,v,d
edible,bell,scaly,y,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,g
edible,flat,scaly,y,t,l,f,c,b,p,e,r,s,y,w,w,p,w,o,p,n,s,g
edible,bell,scaly,w,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,n,m
edible,bell,scaly,w,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,n,m
edible,bell,scaly,y,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,g
edible,convex,scaly,y,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,m
edible,bell,smooth,y,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,g
poisonous,convex,scaly,w,t,p,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,v,u
edible,sunken,fibrous,n,f,n,f,c,n,g,e,e,s,s,w,w,p,w,o,p,n,y,u
edible,flat,fibrous,n,f,n,f,c,n,g,e,e,s,s,w,w,p,w,o,p,k,v,u
edible,convex,smooth,y,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,m
edible,flat,scaly,n,t,a,f,c,b,p,e,r,s,y,w,w,p,w,o,p,k,s,p
poisonous,convex,scaly,w,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,s,g
edible,bell,smooth,w,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,m
edible,flat,fibrous,g,f,n,f,c,n,p,e,e,s,s,w,w,p,w,o,p,k,v,u
edible,bell,scaly,y,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,g
edible,convex,scaly,n,t,a,f,c,b,w,e,r,s,y,w,w,p,w,o,p,n,y,p
edible,convex,fibrous,w,f,n,f,w,b,p,t,e,s,f,w,w,p,w,o,e,k,s,g
edible,convex,smooth,w,t,l,f,w,n,w,t,b,s,s,w,w,p,w,o,p,n,v,d
edible,bell,smooth,w,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,m
edible,flat,smooth,y,t,a,f,w,n,w,t,b,s,s,w,w,p,w,o,p,n,v,d
edible,convex,smooth,y,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,n,m
edible,flat,fibrous,g,f,n,f,c,n,g,e,e,s,s,w,w,p,w,o,p,n,y,u
edible,bell,smooth,y,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,g
edible,convex,smooth,w,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,m
edible,convex,scaly,w,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,s,m
edible,flat,smooth,w,t,a,f,w,n,n,t,b,s,s,w,w,p,w,o,p,n,v,d
edible,convex,scaly,y,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,g
edible,bell,smooth,w,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,g
edible,convex,smooth,w,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,n,g
edible,convex,fibrous,w,f,n,f,w,b,h,t,e,f,s,w,w,p,w,o,e,k,s,g
edible,flat,scaly,n,t,l,f,c,b,n,e,r,s,y,w,w,p,w,o,p,k,y,p
poisonous,convex,smooth,w,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,n,v,u
edible,bell,smooth,w,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,n,g
edible,bell,smooth,w,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,s,m
edible,bell,scaly,w,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,n,g
edible,bell,scaly,w,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,n,g
edible,convex,smooth,y,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,g
edible,bell,smooth,w,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,n,m
edible,convex,fibrous,y,t,a,f,w,n,n,t,b,s,s,w,w,p,w,o,p,n,v,d
edible,convex,fibrous,g,f,n,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,y,u
edible,flat,scaly,y,t,a,f,c,b,n,e,r,s,y,w,w,p,w,o,p,n,s,g
edible,bell,smooth,w,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,n,m
edible,convex,smooth,y,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,g
edible,convex,scaly,y,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,s,g
edible,convex,scaly,w,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,g
edible,sunken,fibrous,g,f,n,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,v,u
edible,convex,smooth,w,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,n,m
poisonous,convex,smooth,w,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,s,g
edible,convex,scaly,y,t,a,f,c,b,n,e,r,s,y,w,w,p,w,o,p,n,s,g
edible,flat,fibrous,w,t,a,f,w,n,p,t,b,s,s,w,w,p,w,o,p,n,v,d
edible,convex,scaly,w,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,n,m
edible,bell,scaly,w,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,g
edible,convex,smooth,w,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,g
edible,convex,smooth,y,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,g
poisonous,convex,scaly,n,t,p,f,c,n,p,e,e,s,s,w,w,p,w,o,p,k,v,u
edible,bell,smooth,y,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,n,g
edible,convex,fibrous,g,f,n,f,c,n,n,e,e,s,s,w,w,p,w,o,p,k,y,u
poisonous,convex,scaly,w,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,s,u
edible,convex,scaly,y,t,l,f,c,b,n,e,r,s,y,w,w,p,w,o,p,n,y,p
edible,flat,fibrous,n,f,n,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,v,u
edible,bell,smooth,w,t,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,n,g
edible,convex,fibrous,w,t,l,f,w,n,w,t,b,s,s,w,w,p,w,o,p,n,v,d
edible,convex,scaly,w,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,g
edible,bell,scaly,y,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,s,g
edible,convex,scaly,y,t,l,f,c,b,n,e,r,s,y,w,w,p,w,o,p,k,s,g
edible,flat,scaly,y,t,a,f,c,b,p,e,r,s,y,w,w,p,w,o,p,k,s,p
edible,flat,scaly,y,t,a,f,c,b,w,e,r,s,y,w,w,p,w,o,p,k,y,p
edible,convex,smooth,w,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,g
edible,convex,smooth,w,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,n,m
poisonous,convex,smooth,w,t,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,k,v,u
edible,flat,fibrous,w,t,a,f,w,n,p,t,b,s,s,w,w,p,w,o,p,u,v,d
edible,convex,smooth,w,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,g
edible,convex,smooth,w,t,l,f,w,n,p,t,b,s,s,w,w,p,w,o,p,u,v,d
edible,convex,scaly,w,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,m
edible,flat,scaly,y,t,l,f,c,b,w,e,r,s,y,w,w,p,w,o,p,k,y,p
edible,convex,smooth,n,f,n,f,w,b,p,t,e,f,s,w,w,p,w,o,e,k,s,g
edible,flat,scaly,y,t,a,f,c,b,w,e,r,s,y,w,w,p,w,o,p,n,y,g
poisonous,convex,smooth,n,t,p,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,s,g
edible,sunken,fibrous,n,f,n,f,c,n,g,e,e,s,s,w,w,p,w,o,p,n,v,u
edible,bell,scaly,y,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,m
edible,bell,smooth,w,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,s,g
edible,bell,scaly,w,t,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,n,m
edible,flat,fibrous,n,f,n,f,c,n,k,e,e,s,s,w,w,p,w,o,p,n,v,u
edible,convex,smooth,w,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,n,m
edible,bell,scaly,w,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,n,g
edible,bell,scaly,w,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,m
edible,flat,scaly,n,t,l,f,c,b,w,e,r,s,y,w,w,p,w,o,p,n,s,g
poisonous,convex,scaly,w,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,v,g
edible,convex,smooth,w,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,n,g
edible,convex,scaly,w,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,s,m
edible,flat,fibrous,w,t,l,f,w,n,w,t,b,s,s,w,w,p,w,o,p,u,v,d
edible,flat,fibrous,g,f,n,f,c,n,g,e,e,s,s,w,w,p,w,o,p,k,v,u
edible,flat,smooth,g,f,n,f,w,b,p,t,e,s,s,w,w,p,w,o,e,k,a,g
edible,convex,scaly,y,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,m
edible,bell,smooth,w,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,m
poisonous,flat,scaly,n,t,p,f,c,n,w,e,e,s,s,w,w,p,w,o,p,k,s,u
edible,convex,smooth,w,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,n,m
poisonous,flat,smooth,n,t,p,f,c,n,w,e,e,s,s,w,w,p,w,o,p,k,v,u
edible,convex,scaly,w,t,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,g
edible,convex,scaly,y,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,n,m
edible,flat,scaly,y,t,a,f,c,b,n,e,r,s,y,w,w,p,w,o,p,n,s,p
edible,convex,scaly,n,t,a,f,c,b,w,e,r,s,y,w,w,p,w,o,p,n,s,p
edible,flat,scaly,n,t,a,f,c,b,w,e,r,s,y,w,w,p,w,o,p,n,y,g
